FactKey,InvoiceNo,CustomerKey,ProductKey,HolidayKey,ExchangeKey,TrafficKey,ShippingKey,Quantity,UnitPrice,TotalAmount,Country
9064d4f4-855a-4daf-9c6c-0bf05e908dd6,572061,3748,10231,,20,936,,80,0.42,33.6,Germany
37bdaea7-e78a-4b6f-a73a-8f63bea76dcc,572837,3852,10230,,34,4,,80,0.42,33.6,United Kingdom
1ecbb43d-e985-4291-b4fd-731641fa28e4,566747,2033,13868,,34,4,,80,0.42,33.6,United Kingdom
b8e278b6-fbac-437a-99dc-eba0600e0139,575840,2385,10231,,34,4,,80,0.42,33.6,United Kingdom
5a5618c7-7a8d-4aab-b49a-28b8390113c2,575694,1298,13868,,34,4,,80,0.42,33.6,United Kingdom
341b0f30-e1ad-4b8a-b582-0fe0532678a7,572562,3059,10231,,34,4,,80,0.42,33.6,United Kingdom
0a307ca8-aff3-4d76-ac31-1eae9203cd17,573814,507,13866,,34,4,,80,0.42,33.6,United Kingdom
0f308a67-3922-4eb1-9b0c-29e8de4bc274,557776,1869,13869,,34,4,,80,0.42,33.6,United Kingdom
6b7a52dc-437c-4fd0-b0e4-2bfc3641ed5e,542382,354,13865,,34,4,650,80,0.42,33.6,United Kingdom
48f549d1-2934-434f-a2e1-acf2794d799e,569331,3104,10226,,34,4,,80,0.42,33.6,United Kingdom
fa302b83-63a8-4816-a992-e2e4bff1ec70,569844,60,10231,,20,936,,80,0.42,33.6,Germany
0445f5f0-6208-45b2-88d8-165ffa8a16c6,567880,840,10232,,34,4,,80,0.42,33.6,United Kingdom
53862476-b60e-4806-8626-7b3022f26ea2,541695,,5297,,34,4,1576,80,0.42,33.6,United Kingdom
e513403a-ea75-4c49-a316-ebfc7afedd53,572900,213,10232,,34,4,,80,0.42,33.6,United Kingdom
c7bc1176-ebba-43d7-9d10-dabd18cb0c78,569097,1348,10233,,18,7154,,80,0.42,33.6,France
82ed9748-59df-48ab-ad4d-a0f9d3053f2f,571502,1869,13866,,34,4,,80,0.42,33.6,United Kingdom
7311e657-f361-42f9-9f11-e682b2090241,577791,2027,10224,,34,4,,80,0.42,33.6,United Kingdom
2febc045-47f8-4b7d-b12f-944590a36c52,541871,,13983,,34,4,4649,80,0.42,33.6,United Kingdom
5810e4c3-56fc-4811-8903-27ce3ffce66b,569012,488,10223,,34,4,,80,0.42,33.6,United Kingdom
6a1ac1c8-7570-4311-9d82-2cabbb7eda44,569467,1702,10232,,34,4,,80,0.42,33.6,United Kingdom
dfd81dd9-1326-4920-b0ed-372f66578d1f,561661,2215,13866,,,12357,,80,0.42,33.6,Unspecified
e3f19c20-eff7-4e1b-af0b-f4964c6ad6dd,539653,3468,12598,,34,4,3379,80,0.42,33.6,United Kingdom
3da3fb77-9900-4b4c-849d-4bcfbeedcc1d,551058,570,13865,,34,4,,80,0.42,33.6,United Kingdom
574f0997-306f-411d-8f2e-b9ab200997d7,568519,1839,10233,,34,4,,80,0.42,33.6,United Kingdom
4cd841e7-4d97-49ca-bf33-f48951a985ce,553034,3580,13867,,34,4,,80,0.42,33.6,United Kingdom
9f87f30a-f092-43b5-8b5c-4feb9eabff0e,552990,4341,13869,,34,4,,80,0.42,33.6,United Kingdom
9acfc0a7-bba2-430f-a5a9-30ad4b5fac8f,564837,,289,,34,4,,80,0.42,33.6,United Kingdom
f390036f-82ff-4cea-b990-f28a5670538e,566603,,3183,,34,4,,80,0.42,33.6,United Kingdom
e3af7949-74dd-44a8-8f90-45325b2a68bd,575868,1093,10223,,34,4,,80,0.42,33.6,United Kingdom
65fb540e-5f44-47cd-b7db-8880dcae3532,570871,,7619,,34,4,,80,0.42,33.6,United Kingdom
5465f3e3-b406-4da9-b1c8-96810766c831,566075,1494,13867,,34,4,,80,0.42,33.6,United Kingdom
90103e0d-430f-42b2-9fd0-510fe09f8508,553199,357,13867,,34,4,,80,0.42,33.6,United Kingdom
3962134e-0e52-42f9-9c35-245ce55494db,544293,2050,12598,,34,4,2851,80,0.42,33.6,United Kingdom
4207bfbf-c85b-4dca-91d9-b06dbf94e67b,548003,2110,13868,,34,4,,80,0.42,33.6,United Kingdom
81feabf2-dbde-422e-af59-09f0dff55321,569461,2496,10231,,34,4,,80,0.42,33.6,United Kingdom
de3351f4-b0ac-42ef-a424-809c2d1d9f2b,562540,3033,13869,,34,4,,80,0.42,33.6,United Kingdom
2fb2b995-a43f-4fed-ad0e-d71ae24c04f8,569537,3620,10224,,34,4,,80,0.42,33.6,United Kingdom
568f91eb-a576-40be-bdc6-179fb9d4f1a2,569140,704,10232,,34,4,,80,0.42,33.6,United Kingdom
f656874c-64da-43a4-80bb-45d7b92eb5a9,574104,2272,10223,,18,7154,,80,0.42,33.6,France
c1fb4e6b-b08a-4af6-9d7b-7ce7ea150c02,545217,,12379,,34,4,3955,80,0.42,33.6,United Kingdom
feb33196-bd60-4b4d-879e-1b24155aa0f4,557500,,12379,,34,4,,80,0.42,33.6,United Kingdom
4f06df0e-b614-4710-99b1-68f962f69e04,573585,,7605,11,34,4,,80,0.42,33.6,United Kingdom
b9167079-8b61-4acc-b359-64589d50d725,574336,1340,10230,,25,14031,,80,0.42,33.6,Belgium
6804002c-c11a-4238-a94c-5294a26d16ba,543250,1363,13867,,34,4,1730,80,0.42,33.6,United Kingdom
02d4a314-13aa-4596-bcb2-8694841fa4d6,572125,1303,10230,,34,4,,80,0.42,33.6,United Kingdom
331c545f-6f88-42ae-b8da-69af59cd2681,543242,1797,13868,,34,4,3726,80,0.42,33.6,United Kingdom
a16e2db3-907f-4a68-aac4-19a6a6560f57,544678,2003,13865,,34,4,2893,80,0.42,33.6,United Kingdom
15f556a9-87aa-476e-98a1-2bab6558b9c9,579168,4032,5638,17,34,4,,80,0.42,33.6,United Kingdom
ac8a3402-398d-47a9-afb7-a533ceec2930,558237,1428,13868,,34,4,,80,0.42,33.6,United Kingdom
cb672e6f-f1c1-4991-9156-12ccf91c4d62,571123,1690,10232,,34,4,,80,0.42,33.6,United Kingdom
97a7d710-2176-435b-a851-cb7abea0cf40,578702,3676,10223,,34,4,,80,0.42,33.6,United Kingdom
7b1ac428-bcfd-4371-9ac1-1070f7ea182d,572472,1222,10232,,34,4,,80,0.42,33.6,United Kingdom
0b86fcad-fbf8-44c5-9ca3-014518463a47,565434,1428,13869,,34,4,,80,0.42,33.6,United Kingdom
72f19174-89c1-4aca-adf7-ae5f31f89a74,573035,2322,10225,,6,23094,,80,0.42,33.6,Norway
e8c3559f-8f04-4add-a8f1-89319bb57200,557760,2914,7057,,34,4,,80,0.42,33.6,United Kingdom
a990ddd1-d68c-4de0-a5c7-319a3ff82f17,544931,3778,13869,,33,4395,3911,80,0.42,33.6,Switzerland
ce8be590-65d8-431d-ba0f-5d6b9d0335e0,556740,4074,8483,,34,4,,80,0.42,33.6,United Kingdom
c8f95cb2-0cef-4867-ae90-147108ec1dd8,554842,4128,13866,,34,4,,80,0.42,33.6,United Kingdom
ffd10742-1f1e-437a-89ec-552efd43ca01,573511,1604,10226,11,3,10377,,80,0.42,33.6,Iceland
20fa29ad-36e9-41b6-bfd3-8506264ca142,574544,2630,10226,,34,4,,80,0.42,33.6,United Kingdom
ab1e9285-bc2c-40dc-a062-11243baee6e0,551003,3635,13869,,34,4,,80,0.42,33.6,United Kingdom
09fc4b6d-4925-4cc0-a03d-d6ffa06bc07e,564377,1271,13868,,34,4,,80,0.42,33.6,United Kingdom
010a390a-cf2c-4434-898d-a0cef8e1b5a0,543535,4139,12335,,34,4,4824,80,0.42,33.6,United Kingdom
490c54a2-64f5-4421-bbe0-93c053afb31b,574336,1340,10223,,25,14031,,80,0.42,33.6,Belgium
944f6155-feb2-41ad-8d10-2a0b3cc3a947,570862,1733,10224,,34,4,,80,0.42,33.6,United Kingdom
aa9dacdb-49b7-40ff-8fc8-6ea5a5f475dc,578702,3676,10233,,34,4,,80,0.42,33.6,United Kingdom
81f11d1d-23a3-4df8-af58-1ce6a5f935de,572513,2084,12595,,34,4,,80,0.42,33.6,United Kingdom
d3592c3f-1a95-4d54-a69c-0c89141ee52d,581219,,7605,,34,4,,80,0.42,33.6,United Kingdom
062001c6-da0d-4b4d-bd44-b7b69eaaf0c1,550512,696,13868,,34,4,,80,0.42,33.6,United Kingdom
7c492574-adba-4192-9f85-ed77b3947f4c,578535,2116,13867,,34,4,,80,0.42,33.6,United Kingdom
da42e42b-8965-466c-9bb2-5e80bd841ea7,578099,2341,10224,,33,4395,,80,0.42,33.6,Switzerland
9e244e6d-619f-4be9-b86c-f93b718eda6c,574035,570,13868,,34,4,,80,0.42,33.6,United Kingdom
a420cae3-7c7a-4445-9a50-e97ad9c5a655,571123,1690,10225,,34,4,,80,0.42,33.6,United Kingdom
e35b4de9-a8c8-4912-a0de-20bfe57d50d1,549569,2064,13868,,34,4,,80,0.42,33.6,United Kingdom
2e2790e1-8107-4ed9-b73c-06e05bbc8325,554702,3142,13865,,34,4,,80,0.42,33.6,United Kingdom
ba5dd209-c52a-41b3-a96d-c4fe71fda985,569018,1625,10224,,7,7933,,80,0.42,33.6,Sweden
46c3ab1f-fc73-473a-bc9a-cd0068977920,569467,1702,10223,,34,4,,80,0.42,33.6,United Kingdom
206b0363-d47a-4fdd-bc13-4b305e75164c,562932,3233,13868,,34,4,,80,0.42,33.6,United Kingdom
e71d8157-b817-40a6-be2e-5a1f11446243,574079,3651,13869,,34,4,,80,0.42,33.6,United Kingdom
cf84e570-6cb0-4920-8908-6067cd90e8bd,562031,3803,13869,,34,4,,80,0.42,33.6,United Kingdom
780bb949-d1ea-484e-afa9-c5e2a8403127,559816,,6511,,34,4,,84,0.42,35.28,United Kingdom
0e2c361a-4d4f-4eae-99b6-f80bf80452f5,544598,,12057,,34,4,3904,84,0.42,35.28,United Kingdom
9f80a289-d47b-461e-af7f-e626c7aef468,544796,4141,3586,,34,4,1967,84,0.42,35.28,United Kingdom
8514a65b-56c9-492c-8b20-f11ba055b04f,541219,,3452,,34,4,1527,84,0.42,35.28,United Kingdom
baaceaa8-9c87-4365-97bf-be166962477a,578347,,12377,,34,4,,84,0.42,35.28,United Kingdom
986fad6b-fe18-4707-8f62-37a971ee3d7a,571508,,6497,,34,4,,84,0.42,35.28,United Kingdom
d42bbf9d-97bd-45e7-bfea-90dad1ec81fc,578344,,7620,,34,4,,84,0.42,35.28,United Kingdom
e59dd2fa-906b-4bca-9509-0f2a837b1414,575875,,12376,,34,4,,84,0.42,35.28,United Kingdom
4f53e0c1-5442-4dbc-8a91-c2639902626e,558418,2914,5624,,34,4,,84,0.42,35.28,United Kingdom
67aa3f09-2717-4990-9c8f-f26e2869d52a,560249,3188,155,,34,4,,84,0.42,35.28,United Kingdom
c7a77234-6b62-4ff2-b3fc-1dcf45f3009c,573323,3259,3586,,34,4,,84,0.42,35.28,United Kingdom
2310c321-9757-448b-8b5f-e54589e556f3,557289,3269,22,,34,4,,84,0.42,35.28,United Kingdom
29833458-2005-4cb8-8d94-8bdd734f0f2a,559051,,6502,,34,4,,84,0.42,35.28,United Kingdom
20d2c1b8-d3a1-41a1-9a71-2e3aab57b1c9,550797,2914,3773,15,34,4,,84,0.42,35.28,United Kingdom
9b78e640-6997-4f97-b8f6-576c52fc6e9f,560772,,6510,,34,4,,84,0.42,35.28,United Kingdom
f028ce9a-59b7-409d-8c6f-73864e2263ac,581439,,7611,,34,4,,84,0.42,35.28,United Kingdom
05bf6ea2-1322-4059-be35-48313a295588,561043,3259,3582,,34,4,,84,0.42,35.28,United Kingdom
898b87b4-8992-49be-99d7-baa6685cac78,544675,1718,3581,,34,4,1943,84,0.42,35.28,United Kingdom
84234cca-73f1-4f2a-bcdd-aa268d1a38ef,576329,,7619,,34,4,,84,0.42,35.28,United Kingdom
7bf69d9a-8f1a-4aeb-a1b6-fea474e24d3f,573585,,7620,11,34,4,,84,0.42,35.28,United Kingdom
080d39a8-6614-4097-b970-d7fd9d637bca,575706,4267,3585,,34,4,,84,0.42,35.28,United Kingdom
e7a5740c-c61d-41d5-a320-2736fa57d6fd,541696,,13978,,34,4,4590,85,0.42,35.699999999999996,United Kingdom
db5d261e-6b64-4376-81ec-120b751f8723,541423,,7616,,34,4,511,85,0.42,35.699999999999996,United Kingdom
fbd3d52a-1844-4cfb-b801-a285c0743281,560772,,7631,,34,4,,85,0.42,35.699999999999996,United Kingdom
522a17df-495a-41ca-86c7-192ca0b44017,541816,3120,4445,,34,4,4608,85,0.42,35.699999999999996,United Kingdom
2643bfcc-f266-4c04-9bfc-1c51490a2151,559055,,7615,,34,4,,85,0.42,35.699999999999996,United Kingdom
f7b1f9dc-7c43-442e-b640-cb2c2d571e37,574076,,3187,,34,4,,88,0.42,36.96,United Kingdom
26b660b8-a8da-4f44-8640-7cf817d097c5,558614,,7607,,34,4,,88,0.42,36.96,United Kingdom
ce5acff3-eed0-4f36-92de-bcb835c4e8ec,581219,,7609,,34,4,,88,0.42,36.96,United Kingdom
925cef22-c44b-485c-ab86-f29a1d0c0c37,580730,,12378,,34,4,,88,0.42,36.96,United Kingdom
f92e2c03-b686-4c5b-866f-b78e4edcfde7,576212,2927,8485,,34,4,,88,0.42,36.96,United Kingdom
684abb7d-24c0-4c3c-9dda-9d484a9d04a2,542906,,3282,,34,4,649,88,0.42,36.96,United Kingdom
3e836244-b533-428c-a477-71d8137816b1,562024,,12378,,34,4,,88,0.42,36.96,United Kingdom
b452aa07-7a9f-422b-b1e4-b9055b473173,541695,,5270,,34,4,1576,88,0.42,36.96,United Kingdom
4100147f-74d7-4980-84ab-3a236d233692,575875,,7605,,34,4,,88,0.42,36.96,United Kingdom
cbd647eb-33e2-417f-a578-a39dfa9c9d7d,541421,,5271,,34,4,1529,88,0.42,36.96,United Kingdom
adad80d6-8e71-47ee-a809-adf89249b5d6,578067,,12376,,34,4,,88,0.42,36.96,United Kingdom
8ab61f7a-24b7-428f-b0fe-5950d1c399f3,562558,4035,12600,,34,4,,88,0.42,36.96,United Kingdom
1ebb60c8-b1a1-437f-86e5-fd371246d3bb,546891,,12377,10,34,4,,88,0.42,36.96,United Kingdom
4ec2fc1f-c4fa-4013-a7ed-7c90a6118917,571669,357,8469,,34,4,,90,0.42,37.8,United Kingdom
6b8d96b9-63e5-40ac-8c12-bcd061e162f7,561642,715,9592,,34,4,,90,0.42,37.8,United Kingdom
dd518d9c-1957-44f0-8e47-fd488f27aa30,574470,1298,2919,,34,4,,90,0.42,37.8,United Kingdom
08280115-c836-457d-b566-0d10cd1a4777,554812,1655,8461,,34,4,,90,0.42,37.8,United Kingdom
86caac10-e7d5-47a8-b2ec-81204996f297,541827,,3430,,34,4,3557,90,0.42,37.8,United Kingdom
9d28caa8-8295-45be-b6d9-da602a4ead76,560434,,6497,,34,4,,90,0.42,37.8,United Kingdom
0fe49115-5b1c-454f-ac14-c85d65fb3e31,579430,1298,9591,,34,4,,90,0.42,37.8,United Kingdom
e4c14346-44af-43a5-8774-a21f6b62f17a,541421,,13980,,34,4,1529,90,0.42,37.8,United Kingdom
aef89d7a-5723-4755-b76d-79c13bcd9319,558774,,181,14,34,4,,90,0.42,37.8,United Kingdom
12940bd7-f10f-4c45-8532-8955139e49e5,559506,,6508,,34,4,,91,0.42,38.22,United Kingdom
8e64f3c3-a646-470d-936f-6a3f9257d892,559817,,6510,,34,4,,91,0.42,38.22,United Kingdom
7e69937d-2c18-4b4a-a1af-eecb5a165421,541695,,5277,,34,4,1576,91,0.42,38.22,United Kingdom
5bd66096-4ced-455b-8436-cf068a13b166,541421,,13972,,34,4,1529,92,0.42,38.64,United Kingdom
850aaa4f-95b0-41e0-b3cc-3bf87c4406c8,556795,3476,12337,,34,4,,92,0.42,38.64,United Kingdom
b7c7c85b-ff80-41d1-9786-a57ac096afac,546368,,1035,,34,4,,95,0.42,39.9,United Kingdom
aa677fc3-bece-474b-8f42-293f0312ff86,551270,2689,8464,,34,4,,95,0.42,39.9,United Kingdom
632c3dad-7c82-4030-9b27-01fec20b2c53,558475,,1037,,34,4,,95,0.42,39.9,United Kingdom
7ea7fd11-cb14-4265-affe-9c4aa1d6c364,554271,103,4452,,34,4,,96,0.42,40.32,United Kingdom
47aae0de-d752-4824-91ad-b64ed60566b9,574346,120,8454,,34,4,,96,0.42,40.32,United Kingdom
f1a13edf-bbfd-49a3-a7d3-68d5f2504e22,563428,305,2411,,34,4,,96,0.42,40.32,United Kingdom
0d84e4c6-373c-4d51-a5d1-b34fecdd57c8,540997,407,12332,,34,4,2509,96,0.42,40.32,United Kingdom
26c866ae-56ff-480c-899d-ded1de970e87,566495,501,7611,,34,4,,96,0.42,40.32,United Kingdom
3899650b-4271-4044-8346-5c69cbbf44b7,569406,785,13849,,34,4,,96,0.42,40.32,United Kingdom
b70a9736-6f18-47e6-aa76-22350128c003,540645,979,7077,,34,4,3482,96,0.42,40.32,United Kingdom
b268f858-d1e4-45c7-846a-bc68d7dfef1d,544307,986,8398,,34,4,829,96,0.42,40.32,United Kingdom
3916f896-bcfa-4cfc-9674-c08e06c4b1a8,536623,1299,7606,,34,4,19,96,0.42,40.32,United Kingdom
eafd2d7f-ce88-4bfd-9416-bbddf64eaeb8,543978,1428,7608,18,34,4,796,96,0.42,40.32,United Kingdom
a8bdfd2c-7c4e-4497-b84e-557253ca4fed,572528,1992,8481,,34,4,,96,0.42,40.32,United Kingdom
ee4339fd-4c15-4bd8-bfce-6f1ad290cba7,561715,2017,8483,,34,4,,96,0.42,40.32,United Kingdom
ccab1624-3fec-41b6-9b75-eeca5570975a,551418,2200,2418,,34,4,,96,0.42,40.32,United Kingdom
0c63835e-5964-4d2d-abef-ca47c5aa78ad,536532,2322,6157,,6,23094,9,96,0.42,40.32,Norway
c1b88381-abb6-45b8-929d-3ae410fb7aba,562932,3233,8483,,34,4,,96,0.42,40.32,United Kingdom
4df895c5-5fd4-412a-8d53-519bf2757df7,574233,3459,4452,,34,4,,96,0.42,40.32,United Kingdom
965fa9b4-6cc7-43a3-8528-a01bc29cd2fb,544278,3676,6136,,34,4,3844,96,0.42,40.32,United Kingdom
33e65e5b-7474-4ba0-91b1-baaba2a4d26b,543733,3717,6214,,25,14031,3776,96,0.42,40.32,Belgium
2046775b-fb28-4a7f-b22f-cef6d34d7243,568231,3831,7051,,34,4,,96,0.42,40.32,United Kingdom
3f2b4ba6-18a5-4c71-95af-f39aae0b9d95,572732,4145,10217,,34,4,,96,0.42,40.32,United Kingdom
cd224079-b3de-44d0-b912-f350193a15bf,565865,31,6142,,18,7154,,96,0.42,40.32,France
d1bab9b0-9bd2-459f-8b81-03cc2f783e61,544571,114,6137,,34,4,2871,96,0.42,40.32,United Kingdom
fa1c0db8-80cc-4f1e-a4d4-003fe2230d3b,540525,617,11004,,34,4,2501,96,0.42,40.32,United Kingdom
85683f26-5b1f-4ba3-8b02-e54160e024a1,548673,714,8455,2,34,4,,96,0.42,40.32,United Kingdom
a2488d77-62e6-47a6-bcfa-fdc4f04d9f3a,561056,987,6145,,34,4,,96,0.42,40.32,United Kingdom
07d56af2-0d3d-45a4-ac43-63c5deaf3fc7,541518,1361,11004,,33,4395,1568,96,0.42,40.32,Switzerland
90885e47-a9bf-42bc-91de-ce59f1d309f7,538890,1428,7077,,34,4,4235,96,0.42,40.32,United Kingdom
1fa3f666-36c1-4213-a8ea-b84b33992389,541965,1594,6156,,20,936,3626,96,0.42,40.32,Germany
9a9537ee-eb90-4868-b24d-0b80a4af8146,578719,1659,7609,,34,4,,96,0.42,40.32,United Kingdom
09c37cce-ff25-4054-9cbe-8056c9ea19eb,567683,1780,6139,,34,4,,96,0.42,40.32,United Kingdom
44023a35-235a-4d8a-be6c-49801c889f42,568387,1780,6157,,34,4,,96,0.42,40.32,United Kingdom
02d4a643-f579-4350-b4de-2dab76f7d20c,568519,1839,2412,,34,4,,96,0.42,40.32,United Kingdom
647e0636-2dbe-4bd3-b91c-54d72e004331,577341,2102,6157,,34,4,,96,0.42,40.32,United Kingdom
c3767225-fee0-4f02-b4b5-e1760dfb458f,547412,2233,6212,,25,14031,,96,0.42,40.32,Belgium
1c61ff4b-aafc-4188-9438-021e80273b0e,568794,2392,6158,,34,4,,96,0.42,40.32,United Kingdom
d6583d53-1fb2-4ade-a05d-73b519ba7213,556455,2590,8454,,34,4,,96,0.42,40.32,United Kingdom
92f3a836-e59e-41ff-b649-4e2c512306e1,552039,2634,8403,,34,4,,96,0.42,40.32,United Kingdom
949dc1a4-61e4-4f23-b5b0-98d1d1c013e2,581144,2978,3914,,34,4,,96,0.42,40.32,United Kingdom
434ac5fd-e87d-4e0f-9ead-5b1eef318c31,549832,3130,7608,,34,4,,96,0.42,40.32,United Kingdom
a6df3600-564a-4008-a3db-28d8aa1e024e,549874,3561,12452,,34,4,,96,0.42,40.32,United Kingdom
22159aad-6cec-4854-b34c-a3d32fb610df,545459,3592,13849,,34,4,,96,0.42,40.32,United Kingdom
9f83283c-e72a-4d67-96fb-44f4b1bbeeae,557442,3831,7604,,34,4,,96,0.42,40.32,United Kingdom
71178320-3821-456d-98c2-1c6a235ac552,556883,4084,6143,8,34,4,,96,0.42,40.32,United Kingdom
dc163aa1-84db-40fa-b14a-8e2a1639c4e4,557316,4095,11004,,34,4,,96,0.42,40.32,United Kingdom
7fb798ad-1c43-4b12-be8c-b7510ad75932,562608,4202,8455,,34,4,,96,0.42,40.32,United Kingdom
f18d1e87-dff6-4cd3-842b-9b76d2a2abbf,562598,4334,10621,,34,4,,96,0.42,40.32,United Kingdom
a362ff53-d5f3-4437-b6bb-40c3e866612c,573747,133,7606,,34,4,,96,0.42,40.32,United Kingdom
6b30b5bf-d3a3-42b4-a489-244fe2d109ef,542934,347,2414,,34,4,674,96,0.42,40.32,United Kingdom
dfe8a356-cdec-416d-9043-6f151235399c,540187,475,2412,,34,4,391,96,0.42,40.32,United Kingdom
359f5f6b-2657-48ca-a920-e7c17083ca3a,547729,501,11003,,34,4,,96,0.42,40.32,United Kingdom
58041803-6252-467b-a80a-7b68e2426a68,565725,677,8457,,34,4,,96,0.42,40.32,United Kingdom
07a9fae9-e435-4266-bb53-4a1939de61e0,566491,979,7075,,34,4,,96,0.42,40.32,United Kingdom
ab191249-0b75-4776-9ecf-0f3ab92046ef,544307,986,8483,,34,4,829,96,0.42,40.32,United Kingdom
a140a019-2029-47ca-83f8-5ffa09cc49bf,566281,1298,7053,,34,4,,96,0.42,40.32,United Kingdom
02a664d4-acdc-4adc-8d9f-2d85637466ba,561507,1340,6140,,25,14031,,96,0.42,40.32,Belgium
0f14c437-5952-4641-8258-3ca24b767dec,538890,1428,7608,,34,4,4235,96,0.42,40.32,United Kingdom
8442a436-b9bb-48f9-8bda-735620bbab87,551014,1445,6156,,34,4,,96,0.42,40.32,United Kingdom
3b8ef4cd-dc39-4774-b575-a8c56b0473f0,549237,1559,6142,,34,4,,96,0.42,40.32,United Kingdom
3e7a7853-9367-4e80-ac7a-855d6b74530a,551274,1752,6137,,34,4,,96,0.42,40.32,United Kingdom
cdc8bb71-3d78-4ef3-afd8-d0e71ff1ae37,556296,1762,6142,,34,4,,96,0.42,40.32,United Kingdom
63989723-ad90-4fa3-a62c-7560a83604da,563362,1762,6156,,34,4,,96,0.42,40.32,United Kingdom
9e21635f-6a81-4cf3-a090-8336c0888e3b,574882,2122,7618,,34,4,,96,0.42,40.32,United Kingdom
68eededa-1530-4006-8d0c-d283bdd7437a,562603,2380,3909,,34,4,,96,0.42,40.32,United Kingdom
07b33d7d-0c62-41da-b757-91a0681918a2,551846,2416,8456,,34,4,,96,0.42,40.32,United Kingdom
aa7cb296-8611-41cf-885c-afc4dfe6a9b9,553861,2429,6144,,34,4,,96,0.42,40.32,United Kingdom
192a7f18-09f1-40b1-bc29-c35545346937,541290,2567,6155,,34,4,4516,96,0.42,40.32,United Kingdom
f0bf582e-9e9a-4f8c-be3f-77369ee17b82,579093,2634,12331,17,34,4,,96,0.42,40.32,United Kingdom
99ef8640-6861-4024-8ca0-9f5f6948a5f5,578806,3389,6141,,34,4,,96,0.42,40.32,United Kingdom
c6ffc806-b74e-4b08-b117-621b758f27f7,565415,3858,2413,,34,4,,96,0.42,40.32,United Kingdom
1d5b397d-b0bb-4fba-aa84-04eed2a63e98,547064,3873,8454,,34,4,,96,0.42,40.32,United Kingdom
b6bf220d-1aba-4ba9-b1a8-a5f5d1b8749c,551650,3940,2415,,34,4,,96,0.42,40.32,United Kingdom
833e6e73-ed0a-4cad-a2d4-8aeda466b957,562457,4145,8455,,34,4,,96,0.42,40.32,United Kingdom
e4887938-d4c9-49c7-b691-a62cb1703cde,578349,4311,6142,,34,4,,96,0.42,40.32,United Kingdom
b3d1d346-cba2-4286-9fa7-29b81a3d1c70,542216,16,136,,21,5425,3617,96,0.42,40.32,EIRE
5ea02dbe-c80e-468a-81c9-763905571608,572065,87,7610,,22,2755,,96,0.42,40.32,Spain
76f3920e-fba6-4057-a321-165ccb637c9e,580982,110,2415,,34,4,,96,0.42,40.32,United Kingdom
5592f9f7-e848-4065-8c0a-6dbf01ab7760,580632,284,4450,,34,4,,96,0.42,40.32,United Kingdom
e9f29531-5a6e-4ce4-b8cb-ae6f3e28c9bb,548655,346,13972,2,34,4,,96,0.42,40.32,United Kingdom
e7730cae-0b8b-4cec-ad02-0352f45297c3,579165,361,10621,17,34,4,,96,0.42,40.32,United Kingdom
4fcf35b5-e592-46d3-a8e0-40284c46d798,556288,404,2434,,34,4,,96,0.42,40.32,United Kingdom
fcfc49ed-c92c-456b-89ba-8855b924613e,575965,404,2435,,34,4,,96,0.42,40.32,United Kingdom
3743d7f3-dce2-4155-8dd3-b5f79c7d1a16,562931,431,2418,,34,4,,96,0.42,40.32,United Kingdom
14c5ec0e-d6d3-45d8-864f-a69e9fbe86e7,581146,667,8456,,34,4,,96,0.42,40.32,United Kingdom
b6eb1b4d-8f7c-4946-9871-5350928e1c50,571246,1244,8455,,34,4,,96,0.42,40.32,United Kingdom
35f3442b-e5db-4fea-b91c-3951eccd5e75,558621,1508,3886,,34,4,,96,0.42,40.32,United Kingdom
d65afd3b-eddf-497d-9504-f6b7baf855d9,559985,1801,6141,,34,4,,96,0.42,40.32,United Kingdom
b7399b6d-f1c0-4bc5-8bcd-047200d02724,561715,2017,8454,,34,4,,96,0.42,40.32,United Kingdom
23d2bc06-ce15-4911-8691-afbbf2aa3595,538240,2495,7609,,34,4,3248,96,0.42,40.32,United Kingdom
e16a76bf-2085-46c5-abd8-7e5ad0171c04,561383,2503,6139,,34,4,,96,0.42,40.32,United Kingdom
c54bfe60-273b-4b16-b112-9c0b10fafb15,549939,3131,6155,,34,4,,96,0.42,40.32,United Kingdom
1c97e4f3-cff0-4b7d-9f85-b16aad849152,543470,3146,6138,,34,4,3744,96,0.42,40.32,United Kingdom
aa570a74-0abe-4c61-b423-92fef4210aba,554129,3303,2416,,34,4,,96,0.42,40.32,United Kingdom
0bcecf53-94b8-4c1c-bb81-d0c6444204e2,563546,3456,8483,,34,4,,96,0.42,40.32,United Kingdom
0e975ea3-e2a2-4cc1-9d24-30e4b733ce80,540639,213,7077,,34,4,4483,96,0.42,40.32,United Kingdom
6fd4b983-b16f-4d48-959a-4bc50f0993d2,554644,237,4451,,34,4,,96,0.42,40.32,United Kingdom
e4c497d8-9df7-4540-b5fb-e80338652460,580658,433,13847,,34,4,,96,0.42,40.32,United Kingdom
4f483a15-767e-44ed-9013-b76e17e1d40b,538808,526,2421,,34,4,2259,96,0.42,40.32,United Kingdom
34a867e5-24ce-4144-867f-37fba6c615ce,559122,643,12447,,34,4,,96,0.42,40.32,United Kingdom
5517fb43-7fca-4f84-9d73-026f8e646629,572918,877,2417,,34,4,,96,0.42,40.32,United Kingdom
4274e6bb-d1ba-4e2e-9250-c708f1625614,541241,960,12333,,34,4,1563,96,0.42,40.32,United Kingdom
